dominant_accession	canonical_assembly_key	sets	n_benchmark_genomes	gtdb_taxonomy	novelty_class	novelty_depth	deepest_represented_rank	novelty_class_suffix_stripped_sensitivity	novelty_class_vs_train_plus_val_sensitivity	phylum	phylum_in_train	phylum_n_train_genomes	class	class_in_train	class_n_train_genomes	order	order_in_train	order_n_train_genomes	family	family_in_train	family_n_train_genomes	genus	genus_in_train	genus_n_train_genomes	species	species_in_train	species_n_train_genomes
RS_GCF_031582925.1	031582925	set_A_v2;set_B_v2;set_E	3	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Staphylococcaceae	True	4802	Staphylococcus	True	4669	Staphylococcus aureus	True	3499
RS_GCF_031583475.1	031583475	set_A_v2	1	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__Thermosynechococcus;s__Thermosynechococcus sp008386235	lineage_represented	0	species	lineage_represented	lineage_represented	Cyanobacteriota	True	1317	Cyanobacteriia	True	813	Thermosynechococcales	True	39	Thermosynechococcaceae	True	39	Thermosynechococcus	True	34	Thermosynechococcus sp008386235	True	27
RS_GCF_031599035.1	031599035	set_A_v2;set_B_v2	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium austroafricanum	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Mycobacteriaceae	True	3834	Mycobacterium	True	2651	Mycobacterium austroafricanum	True	4
RS_GCF_031623015.1	031623015	set_E	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter_D	True	2555	Campylobacter_D jejuni	True	1499
RS_GCF_031757735.1	031757735	set_A_v2;set_E	4	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus warneri	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Staphylococcaceae	True	4802	Staphylococcus	True	4669	Staphylococcus warneri	True	41
RS_GCF_031767055.1	031767055	set_A_v2;set_B_v2	3	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces violaceus	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces violaceus	True	2
RS_GCF_031882575.1	031882575	set_B_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BZ	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas_E	True	1050	Pseudomonas_E fluorescens_BZ	True	2
RS_GCF_032202365.1	032202365	set_B_v2;set_E	4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_C	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Enterobacter	True	1048	Enterobacter hormaechei_C	True	492
RS_GCF_032346775.2	032346775	set_B_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Citrobacter	True	277	Citrobacter freundii	True	136
RS_GCF_032450655.1	032450655	set_B_v2;set_E	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp934191715	lineage_represented	0	species	lineage_represented	lineage_represented	Bacteroidota	True	8279	Bacteroidia	True	8279	Bacteroidales	True	5346	Bacteroidaceae	True	1657	Prevotella	True	447	Prevotella sp934191715	True	3
RS_GCF_032452555.1	032452555	set_B_v2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551275	lineage_represented	0	species	lineage_represented	lineage_represented	Bacteroidota	True	8279	Bacteroidia	True	8279	Bacteroidales	True	5346	Bacteroidaceae	True	1657	Prevotella	True	447	Prevotella sp900551275	True	1
RS_GCF_032701645.1	032701645	set_A_v2;set_E	2	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis panniformis	lineage_represented	0	species	lineage_represented	lineage_represented	Cyanobacteriota	True	1317	Cyanobacteriia	True	813	Cyanobacteriales	True	366	Microcystaceae	True	56	Microcystis	True	21	Microcystis panniformis	True	9
RS_GCF_032921125.1	032921125	set_A_v2;set_E	2	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus;s__Lactiplantibacillus plantarum	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Lactobacillaceae	True	1552	Lactiplantibacillus	True	227	Lactiplantibacillus plantarum	True	207
RS_GCF_032929295.1	032929295	set_A_v2;set_B_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paracidovorax;s__Paracidovorax sp028473645	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Burkholderiales	True	2242	Burkholderiaceae	True	1603	Paracidovorax	True	20	Paracidovorax sp028473645	True	2
RS_GCF_033096325.1	033096325	set_B_v2	2	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Streptococcaceae	True	4296	Streptococcus	True	4072	Streptococcus pneumoniae	True	1689
RS_GCF_033097225.1	033097225	set_A_v2	2	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter_D	True	2555	Campylobacter_D jejuni	True	1499
RS_GCF_033128585.1	033128585	set_A_v2	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter_D	True	2555	Campylobacter_D jejuni	True	1499
RS_GCF_033130065.1	033130065	set_B_v2;set_E	2	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter_D	True	2555	Campylobacter_D coli	True	734
RS_GCF_033142835.1	033142835	set_B_v2;set_E	3	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Streptococcaceae	True	4296	Streptococcus	True	4072	Streptococcus pneumoniae	True	1689
RS_GCF_033191195.1	033191195	set_A_v2;set_B_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Moraxellaceae	True	1787	Acinetobacter	True	1648	Acinetobacter baumannii	True	1169
RS_GCF_033344055.1	033344055	set_A_v2	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis_AA	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Streptococcaceae	True	4296	Streptococcus	True	4072	Streptococcus suis_AA	True	5
RS_GCF_033392255.1	033392255	set_A_v2;set_E	3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas	True	1101	Pseudomonas aeruginosa	True	1071
RS_GCF_033441455.1	033441455	set_B_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio parahaemolyticus	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Vibrionaceae	True	1011	Vibrio	True	918	Vibrio parahaemolyticus	True	304
RS_GCF_033675065.1	033675065	set_A_v2;set_B_v2;set_E	4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia hangzhouensis	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Providencia	True	169	Providencia hangzhouensis	True	46
RS_GCF_033802585.1	033802585	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Klebsiella	True	3104	Klebsiella pneumoniae	True	2429
RS_GCF_033802665.1	033802665	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia cowanii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Kosakonia	True	19	Kosakonia cowanii	True	8
RS_GCF_033807455.1	033807455	set_E	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Klebsiella	True	3104	Klebsiella pneumoniae	True	2429
RS_GCF_034017875.1	034017875	set_A_v2;set_B_v2	2	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Staphylococcaceae	True	4802	Staphylococcus	True	4669	Staphylococcus aureus	True	3499
RS_GCF_034030455.1	034030455	set_A_v2	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus nepalensis	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Staphylococcaceae	True	4802	Staphylococcus	True	4669	Staphylococcus nepalensis	True	9
RS_GCF_034043215.1	034043215	set_A_v2;set_B_v2;set_E	5	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Staphylococcaceae	True	4802	Staphylococcus	True	4669	Staphylococcus aureus	True	3499
RS_GCF_034043455.1	034043455	set_E	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus pseudintermedius	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Staphylococcaceae	True	4802	Staphylococcus	True	4669	Staphylococcus pseudintermedius	True	147
RS_GCF_034093315.1	034093315	set_A_v2;set_B_v2;set_E	4	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A marinus_Y	lineage_represented	0	species	lineage_represented	lineage_represented	Cyanobacteriota	True	1317	Cyanobacteriia	True	813	PCC-6307	True	304	Cyanobiaceae	True	304	Prochlorococcus_A	True	69	Prochlorococcus_A marinus_Y	True	1
RS_GCF_034258555.1	034258555	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Morganella	True	60	Morganella morganii	True	49
RS_GCF_034353045.1	034353045	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp034350045	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas_E	True	1050	Pseudomonas_E sp034350045	True	1
RS_GCF_034371605.1	034371605	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limimaricola;s__Limimaricola variabilis	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Alphaproteobacteria	True	3502	Rhodobacterales	True	608	Rhodobacteraceae	True	608	Limimaricola	True	1	Limimaricola variabilis	True	1
RS_GCF_034554595.1	034554595	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Burkholderiales	True	2242	Burkholderiaceae	True	1603	Comamonas	True	59	Comamonas tsuruhatensis	True	6
RS_GCF_034642355.1	034642355	set_A_v2;set_B_v2;set_E	4	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Enterococcaceae	True	1371	Enterococcus	True	815	Enterococcus faecalis	True	804
RS_GCF_035190385.1	035190385	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea stewartii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Pantoea	True	205	Pantoea stewartii	True	12
RS_GCF_035321765.1	035321765	set_A_v2;set_B_v2	2	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium polymorphum	lineage_represented	0	species	lineage_represented	lineage_represented	Fusobacteriota	True	457	Fusobacteriia	True	457	Fusobacteriales	True	457	Fusobacteriaceae	True	405	Fusobacterium	True	269	Fusobacterium polymorphum	True	99
RS_GCF_035621175.1	035621175	set_B_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas	True	1101	Pseudomonas aeruginosa	True	1071
RS_GCF_035621415.1	035621415	set_A_v2;set_E	2	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Lactobacillaceae	True	1552	Limosilactobacillus	True	147	Limosilactobacillus fermentum	True	29
RS_GCF_035621735.1	035621735	set_A_v2;set_E	3	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus velezensis	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Bacillales	True	1746	Bacillaceae	True	1021	Bacillus	True	1007	Bacillus velezensis	True	273
RS_GCF_035666175.1	035666175	set_A_v2;set_B_v2	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__Riemerella anatipestifer_D	lineage_represented	0	species	lineage_represented	lineage_represented	Bacteroidota	True	8279	Bacteroidia	True	8279	Flavobacteriales	True	1843	Weeksellaceae	True	573	Riemerella	True	110	Riemerella anatipestifer_D	True	8
RS_GCF_035917375.1	035917375	set_E	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora peucetia	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Micromonosporaceae	True	206	Micromonospora	True	156	Micromonospora peucetia	True	2
RS_GCF_035920425.1	035920425	set_A_v2;set_B_v2	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora ureilytica	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Micromonosporaceae	True	206	Micromonospora	True	156	Micromonospora ureilytica	True	2
RS_GCF_035928085.1	035928085	set_A_v2;set_B_v2;set_E	5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia coli	True	2672
RS_GCF_035972075.1	035972075	set_A_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Proteus	True	248	Proteus mirabilis	True	191
RS_GCF_036013545.1	036013545	set_A_v2	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp026341035	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces sp026341035	True	3
RS_GCF_036014155.1	036014155	set_A_v2	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp017948455	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces sp017948455	True	1
RS_GCF_036035005.1	036035005	set_A_v2;set_B_v2	3	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces zaomyceticus	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces zaomyceticus	True	3
RS_GCF_036086475.1	036086475	set_B_v2	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Mycobacteriaceae	True	3834	Nocardia	True	111	Nocardia cyriacigeorgica	True	12
RS_GCF_036106915.1	036106915	set_E	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp026342235	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces sp026342235	True	1
RS_GCF_036163995.1	036163995	set_E	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcoides;s__Rhodococcoides sp000686025	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Mycobacteriaceae	True	3834	Rhodococcoides	True	86	Rhodococcoides sp000686025	True	10
RS_GCF_036173085.1	036173085	set_B_v2	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces virginiae_A	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces virginiae_A	True	4
RS_GCF_036178565.1	036178565	set_A_v2;set_E	3	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp041431095	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces sp041431095	True	1
